blaOXA-697,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-697,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630899.1,NG_062319.1,No,AYG97678.1,MK011147.1,+,37,861,+,37,861,,,,blaOXA-697,2022-08-09.1,WP_122630899.1
blaOXA-698,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-698,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630900.1,NG_062320.1,No,AYG97679.1,MK011148.1,+,27,851,+,27,851,,,,blaOXA-698,2022-08-09.1,WP_122630900.1
blaOXA-699,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-699,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630901.1,NG_062321.1,No,AYG97680.1,MK011149.1,+,16,840,+,16,840,,,,blaOXA-699,2022-08-09.1,WP_122630901.1
blaOXA-70,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-70,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_032000166.1,NG_049811.1,No,AAW81341.1,AY750912.1,+,1,825,+,1,825,15760431,,,blaOXA-70,2022-08-09.1,WP_032000166.1
blaOXA-700,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-700,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630902.1,NG_062322.1,No,AYG97681.1,MK011150.1,+,13,837,+,13,837,,,,blaOXA-700,2022-08-09.1,WP_122630902.1
blaOXA-701,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-701,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630903.1,NG_062323.1,No,AYG97682.1,MK011151.1,+,18,842,+,18,842,,,,blaOXA-701,2022-08-09.1,WP_122630903.1
blaOXA-702,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-702,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630904.1,NG_062324.1,No,AYG97684.1,MK011153.1,+,14,838,+,14,838,,,,blaOXA-702,2022-08-09.1,WP_122630904.1
blaOXA-703,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-703,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630905.1,NG_062325.1,No,AYG97685.1,MK011154.1,+,17,841,+,17,841,,,,blaOXA-703,2022-08-09.1,WP_122630905.1
blaOXA-704,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-704,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630906.1,NG_062326.1,No,AYG97686.1,MK011155.1,+,17,841,+,17,841,,,,blaOXA-704,2022-08-09.1,WP_122630906.1
blaOXA-705,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-705,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630907.1,NG_062327.1,No,AYG97687.1,MK011156.1,+,26,850,+,26,850,,,,blaOXA-705,2022-08-09.1,WP_122630907.1
blaOXA-706,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-706,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630908.1,NG_062328.1,No,AYG97688.1,MK011157.1,+,18,842,+,18,842,,,,blaOXA-706,2022-08-09.1,WP_122630908.1
blaOXA-707,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-707,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630909.1,NG_062329.1,No,AYG97689.1,MK011158.1,+,25,849,+,25,849,,,,blaOXA-707,2022-08-09.1,WP_122630909.1
blaOXA-708,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-708,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630916.1,NG_062336.1,No,AYG97697.1,MK011166.1,+,20,844,+,20,844,,,,blaOXA-708,2022-08-09.1,WP_122630916.1
blaOXA-709,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-709,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630917.1,NG_062337.1,No,AYG97698.1,MK011167.1,+,12,836,+,12,836,,,,blaOXA-709,2022-08-09.1,WP_122630917.1
blaOXA-71,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-71,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_001021785.1,NG_049812.1,No,AAW81342.1,AY750913.1,+,1,825,+,1,825,15760431,,,blaOXA-71,2022-08-09.1,WP_001021785.1
blaOXA-710,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-710,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630918.1,NG_062338.1,No,AYG97699.1,MK011168.1,+,22,846,+,22,846,,,,blaOXA-710,2022-08-09.1,WP_122630918.1
blaOXA-711,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-711,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630919.1,NG_062339.1,No,AYG97700.1,MK011169.1,+,22,846,+,22,846,,,,blaOXA-711,2022-08-09.1,WP_122630919.1
blaOXA-712,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-712,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630920.1,NG_062340.1,No,AYG97701.1,MK011170.1,+,29,853,+,29,853,,,,blaOXA-712,2022-08-09.1,WP_122630920.1
blaOXA-713,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-713,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630921.1,NG_062341.1,No,AYG97702.1,MK011171.1,+,15,839,+,15,839,,,,blaOXA-713,2022-08-09.1,WP_122630921.1
blaOXA-714,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-714,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630922.1,NG_062342.1,No,AYG97703.1,MK011172.1,+,22,846,+,22,846,,,,blaOXA-714,2022-08-09.1,WP_122630922.1
blaOXA-715,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-715,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_016685888.1,NG_062343.1,No,AYG97704.1,MK011173.1,+,14,838,+,14,838,,,,blaOXA-715,2022-08-09.1,WP_016685888.1
blaOXA-716,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-716,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_031998610.1,NG_062344.1,No,AYG97705.1,MK011174.1,+,13,837,+,13,837,,,,blaOXA-716,2022-08-09.1,WP_031998610.1
blaOXA-717,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-717,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_032018141.1,NG_062345.1,No,AYG97706.1,MK011175.1,+,13,837,+,13,837,,,,blaOXA-717,2022-08-09.1,WP_032018141.1
blaOXA-718,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-718,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630910.1,NG_062330.1,No,AYG97690.1,MK011159.1,+,12,836,+,12,836,,,,blaOXA-718,2022-08-09.1,WP_122630910.1
blaOXA-719,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-719,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630911.1,NG_062331.1,No,AYG97691.1,MK011160.1,+,9,833,+,9,833,,,,blaOXA-719,2022-08-09.1,WP_122630911.1
blaOXA-720,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-720,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630912.1,NG_062332.1,No,AYG97692.1,MK011161.1,+,20,844,+,20,844,,,,blaOXA-720,2022-08-09.1,WP_122630912.1
blaOXA-721,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-721,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630913.1,NG_062333.1,No,AYG97693.1,MK011162.1,+,12,836,+,12,836,,,,blaOXA-721,2022-08-09.1,WP_122630913.1
blaOXA-722,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-722,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630914.1,NG_062334.1,No,AYG97695.1,MK011164.1,+,13,837,+,13,837,,,,blaOXA-722,2022-08-09.1,WP_122630914.1
blaOXA-723,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-723,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630915.1,NG_062335.1,No,AYG97696.1,MK011165.1,+,18,842,+,18,842,,,,blaOXA-723,2022-08-09.1,WP_122630915.1
blaOXA-733,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-733,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630844.1,NG_062257.1,No,AXQ11762.1,MH780076.1,+,1,825,+,1,825,,,,blaOXA-733,2022-08-09.1,WP_122630844.1
blaOXA-734,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-734,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630853.1,NG_062266.1,No,AXQ11884.1,MH780092.1,+,1,825,+,1,825,,,,blaOXA-734,2022-08-09.1,WP_122630853.1
blaOXA-735,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-735,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_122630854.1,NG_062267.1,No,AXQ11885.1,MH780093.1,+,1,825,+,1,825,,,,blaOXA-735,2022-08-09.1,WP_122630854.1
blaOXA-738,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-738,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268238.1,NG_063842.1,No,AYP70956.1,MK105925.1,+,50,874,+,50,874,,,,blaOXA-738,2022-08-09.1,WP_128268238.1
blaOXA-739,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-739,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_114225343.1,NG_063843.1,No,AXH79878.1,MG717458.1,+,1,825,+,1,825,,,,blaOXA-739,2022-08-09.1,WP_114225343.1
blaOXA-740,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-740,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268239.1,NG_063844.1,No,AYP70958.1,MK105927.1,+,41,865,+,41,865,,,,blaOXA-740,2022-08-09.1,WP_128268239.1
blaOXA-741,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-741,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268240.1,NG_063845.1,No,AYP70959.1,MK105928.1,+,40,864,+,40,864,,,,blaOXA-741,2022-08-09.1,WP_128268240.1
blaOXA-742,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-742,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268241.1,NG_063846.1,No,AYP70960.1,MK105929.1,+,34,858,+,34,858,,,,blaOXA-742,2022-08-09.1,WP_128268241.1
blaOXA-743,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-743,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268242.1,NG_063847.1,No,AYP70961.1,MK105930.1,+,19,843,+,19,843,,,,blaOXA-743,2022-08-09.1,WP_128268242.1
blaOXA-744,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-744,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268243.1,NG_063848.1,No,AYP70962.1,MK105931.1,+,40,864,+,40,864,,,,blaOXA-744,2022-08-09.1,WP_128268243.1
blaOXA-745,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-745,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268244.1,NG_063849.1,No,AYP70963.1,MK105932.1,+,34,858,+,34,858,,,,blaOXA-745,2022-08-09.1,WP_128268244.1
blaOXA-746,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-746,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268245.1,NG_063850.1,No,AYP70965.1,MK105934.1,-,63,887,+,24,848,,,,blaOXA-746,2022-08-09.1,WP_128268245.1
blaOXA-747,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-747,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268246.1,NG_063851.1,No,AYP70966.1,MK105935.1,-,24,848,+,26,850,,,,blaOXA-747,2022-08-09.1,WP_128268246.1
blaOXA-748,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-748,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268247.1,NG_063852.1,No,AYP70968.1,MK105937.1,+,41,865,+,41,865,,,,blaOXA-748,2022-08-09.1,WP_128268247.1
blaOXA-749,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-749,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268248.1,NG_063853.1,No,AYP70969.1,MK105938.1,+,30,854,+,30,854,,,,blaOXA-749,2022-08-09.1,WP_128268248.1
blaOXA-750,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-750,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268249.1,NG_063854.1,No,AYP70970.1,MK105939.1,+,15,839,+,15,839,,,,blaOXA-750,2022-08-09.1,WP_128268249.1
blaOXA-751,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-751,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268250.1,NG_063855.1,No,AYP70971.1,MK105940.1,+,14,838,+,14,838,,,,blaOXA-751,2022-08-09.1,WP_128268250.1
blaOXA-752,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-752,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268251.1,NG_063856.1,No,AYP70972.1,MK105941.1,+,14,838,+,14,838,,,,blaOXA-752,2022-08-09.1,WP_128268251.1
blaOXA-753,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-753,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268252.1,NG_063857.1,No,AYP70973.1,MK105942.1,-,68,892,+,40,864,,,,blaOXA-753,2022-08-09.1,WP_128268252.1
blaOXA-754,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-754,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268253.1,NG_063858.1,No,AYP70974.1,MK105943.1,+,30,854,+,30,854,,,,blaOXA-754,2022-08-09.1,WP_128268253.1
blaOXA-755,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-755,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268254.1,NG_063859.1,No,AYP70975.1,MK105944.1,+,14,838,+,14,838,,,,blaOXA-755,2022-08-09.1,WP_128268254.1
blaOXA-756,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-756,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268255.1,NG_063860.1,No,AYP70976.1,MK105945.1,+,41,865,+,41,865,,,,blaOXA-756,2022-08-09.1,WP_128268255.1
blaOXA-757,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-757,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268256.1,NG_063861.1,No,AYP70977.1,MK105946.1,+,41,865,+,41,865,,,,blaOXA-757,2022-08-09.1,WP_128268256.1
blaOXA-758,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-758,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268257.1,NG_063862.1,No,AYP70978.1,MK105947.1,+,44,868,+,44,868,,,,blaOXA-758,2022-08-09.1,WP_128268257.1
blaOXA-759,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-759,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268258.1,NG_063863.1,No,AYP70979.1,MK105948.1,+,41,865,+,41,865,,,,blaOXA-759,2022-08-09.1,WP_128268258.1
blaOXA-76,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-76,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063864533.1,NG_049817.1,No,AAX51234.1,AY949203.1,+,1,825,+,1,825,16189095,,,blaOXA-76,2022-08-09.1,WP_063864533.1
blaOXA-760,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-760,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268259.1,NG_063864.1,No,AYP70980.1,MK105949.1,+,30,854,+,30,854,,,,blaOXA-760,2022-08-09.1,WP_128268259.1
blaOXA-761,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-761,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268260.1,NG_063865.1,No,AYP70981.1,MK105950.1,+,15,839,+,15,839,,,,blaOXA-761,2022-08-09.1,WP_128268260.1
blaOXA-762,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-762,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268261.1,NG_063866.1,No,AYP70982.1,MK105951.1,+,25,849,+,25,849,,,,blaOXA-762,2022-08-09.1,WP_128268261.1
blaOXA-763,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-763,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268262.1,NG_063867.1,No,AYP70983.1,MK105952.1,+,14,838,+,14,838,,,,blaOXA-763,2022-08-09.1,WP_128268262.1
blaOXA-764,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-764,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268263.1,NG_063868.1,No,AYP70984.1,MK105953.1,+,48,872,+,48,872,,,,blaOXA-764,2022-08-09.1,WP_128268263.1
blaOXA-765,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-765,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268264.1,NG_063869.1,No,AYP70985.1,MK105954.1,+,14,838,+,14,838,,,,blaOXA-765,2022-08-09.1,WP_128268264.1
blaOXA-766,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-766,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268265.1,NG_063870.1,No,AYP70986.1,MK105955.1,+,41,865,+,41,865,,,,blaOXA-766,2022-08-09.1,WP_128268265.1
blaOXA-767,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-767,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268266.1,NG_063871.1,No,AYP70987.1,MK105956.1,-,76,900,+,37,861,,,,blaOXA-767,2022-08-09.1,WP_128268266.1
blaOXA-768,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-768,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268267.1,NG_063872.1,No,AYP70988.1,MK105957.1,-,24,848,+,13,837,,,,blaOXA-768,2022-08-09.1,WP_128268267.1
blaOXA-769,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-769,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268268.1,NG_063873.1,No,AYP70989.1,MK105958.1,+,19,843,+,19,843,,,,blaOXA-769,2022-08-09.1,WP_128268268.1
blaOXA-77,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-77,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063864534.1,NG_049818.1,No,AAX51233.1,AY949202.1,+,1,825,+,1,825,16189095,,,blaOXA-77,2022-08-09.1,WP_063864534.1
blaOXA-770,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-770,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268269.1,NG_063874.1,No,AYP70990.1,MK105959.1,+,34,858,+,34,858,,,,blaOXA-770,2022-08-09.1,WP_128268269.1
blaOXA-771,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-771,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268270.1,NG_063875.1,No,AYP70991.1,MK105961.1,+,36,860,+,36,860,,,,blaOXA-771,2022-08-09.1,WP_128268270.1
blaOXA-772,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-772,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268271.1,NG_063876.1,No,AYP70992.1,MK105962.1,+,43,867,+,43,867,,,,blaOXA-772,2022-08-09.1,WP_128268271.1
blaOXA-773,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-773,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268272.1,NG_063877.1,No,AYP70993.1,MK105963.1,+,24,848,+,24,848,,,,blaOXA-773,2022-08-09.1,WP_128268272.1
blaOXA-774,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-774,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268273.1,NG_063878.1,No,AYP70996.1,MK105966.1,+,23,847,+,23,847,,,,blaOXA-774,2022-08-09.1,WP_128268273.1
blaOXA-775,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-775,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268274.1,NG_063879.1,No,AYP70997.1,MK105967.1,+,14,838,+,14,838,,,,blaOXA-775,2022-08-09.1,WP_128268274.1
blaOXA-776,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-776,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268275.1,NG_063880.1,No,AYP70999.1,MK105969.1,+,16,840,+,16,840,,,,blaOXA-776,2022-08-09.1,WP_128268275.1
blaOXA-78,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-78,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_005139262.1,NG_049819.1,No,AAW81358.1,AY862132.1,+,1,825,+,1,825,18190566,,,blaOXA-78,2022-08-09.1,WP_005139262.1
blaOXA-781,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-781,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268276.1,NG_063882.1,No,AXH79876.1,MG717456.1,+,1,825,+,1,825,,,,blaOXA-781,2022-08-09.1,WP_128268276.1
blaOXA-782,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-782,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_128268277.1,NG_063883.1,No,AXH79877.1,MG717457.1,+,1,825,+,1,825,,,,blaOXA-782,2022-08-09.1,WP_128268277.1
blaOXA-79,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-79,core,AMR,AMR,BETA-LACTAM,CARBAPENEM,Carbapenemase (OXA-51 family),no,WP_063864535.1,NG_049820.1,No,ABV71246.1,EU019534.1,+,1,825,+,1,825,17391399,,,blaOXA-79,2022-08-09.1,WP_063864535.1
blaOXA-797,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-797,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_136512088.1,NG_064755.1,No,QBQ03022.1,MK645223.1,+,1,825,+,1,825,,,,blaOXA-797,2022-08-09.1,WP_136512088.1
blaOXA-798,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-798,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_136512089.1,NG_064756.1,No,QBQ03023.1,MK645910.1,+,1,825,+,1,825,,,,blaOXA-798,2022-08-09.1,WP_136512089.1
blaOXA-799,blaOXA,,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-799,core,AMR,AMR,BETA-LACTAM,BETA-LACTAM,Carbapenemase (OXA-51 family),no,WP_136512090.1,NG_064757.1,No,QBQ03024.1,MK645911.1,+,1,825,+,1,825,,,,blaOXA-799,2022-08-09.1,WP_136512090.1
