blaOXA-1038,blaOXA,WP_231869643.1,WP_231869643.1,UBJ91323.1,OK180617.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-1038,Carbapenemase
blaOXA-162,blaOXA,WP_060613455.1,WP_060613455.1,ADG27454.1,HM015773.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-162,Carbapenemase
blaOXA-181,blaOXA,WP_015060052.1,WP_015060052.1,AEP16366.1,JN205800.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-181,Carbapenemase
blaOXA-199,blaOXA,WP_063861505.1,WP_063861505.1,AFC95894.1,JN704570.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-199,Carbapenemase
blaOXA-204,blaOXA,WP_032495449.1,WP_032495449.1,AFU91598.1,JQ809466.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-204,Carbapenemase
blaOXA-232,blaOXA,WP_043907054.1,WP_043907054.1,AGD91915.1,JX423831.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-232,Carbapenemase
blaOXA-244,blaOXA,WP_032495517.1,WP_032495517.1,AGC60012.1,JX438000.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-244,Carbapenemase
blaOXA-245,blaOXA,WP_032495518.1,WP_032495518.1,AGC60013.1,JX438001.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-245,Carbapenemase
blaOXA-247,blaOXA,WP_032495595.1,WP_032495595.1,AGC70814.1,JX893517.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-247,Carbapenemase
blaOXA-252,blaOXA,WP_037428895.1,WP_037428895.1,ASF15667.1,CP022089.2,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-252,Carbapenemase
blaOXA-370,blaOXA,WP_032495789.1,WP_032495789.1,AHF71363.1,KF900153.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-370,Carbapenemase
blaOXA-416,blaOXA,WP_063862782.1,WP_063862782.1,AKH90740.1,KP264119.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-416,Carbapenemase
blaOXA-438,blaOXA,WP_063864080.1,WP_063864080.1,AKL59521.1,KP410734.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-438,Carbapenemase
blaOXA-48,blaOXA,WP_015059991.1,WP_015059991.1,AAP70012.1,AY236073.2,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-48,Carbapenemase
blaOXA-484,blaOXA,WP_063864110.1,WP_063864110.1,ALI16502.1,KR401105.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-484,Carbapenemase
blaOXA-505,blaOXA,WP_063864118.1,WP_063864118.1,ALZ40809.1,KU531433.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-505,Carbapenemase
blaOXA-54,blaOXA,WP_011071128.1,WP_011071128.1,AAR89917.1,AY500137.1,OXA-48 family carbapenem-hydrolyzing class D beta-lactamase OXA-54,Carbapenemase
blaOXA-1055,blaOXA,WP_240067733.1,WP_240067733.1,UKA98426.1,OM321042.1,OXA-48 family class D beta-lactamase OXA-1055,Beta-lactamase (unknown spectrum)
blaOXA-1119,blaOXA,WP_256875609.1,WP_256875609.1,URF41644.1,ON586156.1,OXA-48 family class D beta-lactamase OXA-1119,Beta-lactamase (unknown spectrum)
blaOXA-514,blaOXA,WP_094009803.1,WP_094009803.1,AMN85820.1,KU866382.1,OXA-48 family class D beta-lactamase OXA-514,Beta-lactamase (unknown spectrum)
blaOXA-515,blaOXA,WP_094009804.1,WP_094009804.1,AMN85821.1,KU866383.1,OXA-48 family class D beta-lactamase OXA-515,Beta-lactamase (unknown spectrum)
blaOXA-517,blaOXA,WP_085562384.1,WP_085562384.1,AMO66558.1,KU878974.1,OXA-48 family class D beta-lactamase OXA-517,Carbapenemase
blaOXA-519,blaOXA,WP_094009808.1,WP_094009808.1,ANI25017.1,KX349732.1,OXA-48 family class D beta-lactamase OXA-519,Carbapenemase
blaOXA-538,blaOXA,WP_071593227.1,WP_071593227.1,APB92846.1,KX827284.1,OXA-48 family class D beta-lactamase OXA-538,Carbapenemase
blaOXA-546,blaOXA,WP_087587945.1,WP_087587945.1,AQX43454.1,KY682756.1,OXA-48 family class D beta-lactamase OXA-546,Beta-lactamase (unknown spectrum)
blaOXA-547,blaOXA,WP_085562403.1,WP_085562403.1,AQW34754.1,KY684124.1,OXA-48 family class D beta-lactamase OXA-547,Beta-lactamase (unknown spectrum)
blaOXA-566,blaOXA,WP_094009811.1,WP_094009811.1,ASC55290.1,MF099636.1,OXA-48 family class D beta-lactamase OXA-566,Carbapenemase
blaOXA-567,blaOXA,WP_099156052.1,WP_099156052.1,ATJ25944.1,MG062673.1,OXA-48 family class D beta-lactamase OXA-567,Carbapenemase
blaOXA-731,blaOXA,WP_116786833.1,WP_116786833.1,AXM05329.1,MH718729.1,OXA-48 family class D beta-lactamase OXA-731,Beta-lactamase (unknown spectrum)
blaOXA-788,blaOXA,WP_136512084.1,WP_136512084.1,QAT97596.1,MK416209.1,OXA-48 family class D beta-lactamase OXA-788,Beta-lactamase (unknown spectrum)
blaOXA-793,blaOXA,WP_136512085.1,WP_136512085.1,QBA86170.1,MK469978.1,OXA-48 family class D beta-lactamase OXA-793,Beta-lactamase (unknown spectrum)
blaOXA-833,blaOXA,WP_140423324.1,WP_140423324.1,QCY50072.1,MK976702.1,OXA-48 family class D beta-lactamase OXA-833,Beta-lactamase (unknown spectrum)
blaOXA-894,blaOXA,WP_144376393.1,WP_144376393.1,QFE31714.1,MN525568.1,OXA-48 family class D beta-lactamase OXA-894,Beta-lactamase (unknown spectrum)
blaOXA-918,blaOXA,WP_179284333.1,WP_179284333.1,QJX44697.1,MT463291.1,OXA-48 family class D beta-lactamase OXA-918,Carbapenemase
blaOXA-920,blaOXA,WP_179284336.1,WP_179284336.1,QKF95718.1,MT520791.1,OXA-48 family class D beta-lactamase OXA-920,Carbapenemase
blaOXA-922,blaOXA,WP_188331876.1,WP_188331876.1,QKV50750.1,MT636504.1,OXA-48 family class D beta-lactamase OXA-922,Carbapenemase
blaOXA-923,blaOXA,WP_179284342.1,WP_179284342.1,QLC28678.1,MT675122.1,OXA-48 family class D beta-lactamase OXA-923,Carbapenemase
blaOXA-924,blaOXA,WP_179284345.1,WP_179284345.1,QLC28679.1,MT675123.1,OXA-48 family class D beta-lactamase OXA-924,Carbapenemase
blaOXA-929,blaOXA,WP_188331878.1,WP_188331878.1,QNL15887.1,MK989990.1,OXA-48 family class D beta-lactamase OXA-929,Carbapenemase
blaOXA-933,blaOXA,WP_231869591.1,WP_231869591.1,QOI60719.1,MW073108.1,OXA-48 family class D beta-lactamase OXA-933,Beta-lactamase (unknown spectrum)
blaOXA-934,blaOXA,WP_231869592.1,WP_231869592.1,QOI60720.1,MW073109.1,OXA-48 family class D beta-lactamase OXA-934,Beta-lactamase (unknown spectrum)
blaOXA-163,blaOXA,WP_063131934.1,WP_063131934.1,ADY06444.1,HQ700343.1,OXA-48 family extended-spectrum class D beta-lactamase OXA-163,ESBL
blaOXA-405,blaOXA,WP_063862762.1,WP_063862762.1,AJA30430.1,KM589641.1,OXA-48 family extended-spectrum class D beta-lactamase OXA-405,ESBL
blaOXA-439,blaOXA,WP_063864081.1,WP_063864081.1,AKR53961.1,KP727573.1,OXA-48 family extended-spectrum class D beta-lactamase OXA-439,Beta-lactamase (unknown spectrum)
blaOXA-518,blaOXA,WP_063864216.1,WP_063864216.1,AMR98919.1,KU739134.1,OXA-493 family class D beta-lactamase OXA-518,Beta-lactamase (unknown spectrum)
blaOXA-129,blaOXA,WP_032492122.1,WP_032492122.1,CAP69660.1,AM932669.1,OXA-5 family class D beta-lactamase OXA-129,Beta-lactamase (unknown spectrum)
blaOXA-1018,blaOXA,WP_223146972.1,WP_223146972.1,QYH55590.1,MZ672117.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-1018,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-1019,blaOXA,WP_196658681.1,WP_196658681.1,QYH55591.1,MZ672118.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-1019,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-1031,blaOXA,WP_223146973.1,WP_223146973.1,QYH55603.1,MZ672130.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-1031,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-1126,blaOXA,WP_256875614.1,WP_256875614.1,UTS94229.1,ON651476.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-1126,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-1128,blaOXA,WP_256875615.1,WP_256875615.1,UTS94232.1,ON651479.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-1128,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-1130,blaOXA,WP_256875616.1,WP_256875616.1,UTS94234.1,ON651481.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-1130,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-1134,blaOXA,WP_256875617.1,WP_256875617.1,UTS94238.1,ON651485.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-1134,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-395,blaOXA,WP_015649877.1,WP_015649877.1,AAQ76280.1,AY306133.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-395,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-396,blaOXA,WP_016852290.1,WP_016852290.1,AAQ76282.1,AY306135.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-396,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-485,blaOXA,WP_033954903.1,WP_033954903.1,KSG40284.1,LLNM01000004.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-485,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-494,blaOXA,WP_003118452.1,WP_003118452.1,KSC07307.1,LLLB01000006.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-494,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-846,blaOXA,WP_033989974.1,WP_033989974.1,QEJ80883.1,MN370854.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-846,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-847,blaOXA,WP_010793618.1,WP_010793618.1,QEJ80884.1,MN370855.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-847,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-848,blaOXA,WP_019485147.1,WP_019485147.1,QEJ80885.1,MN370856.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-848,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-849,blaOXA,WP_150823477.1,WP_150823477.1,QEJ80886.1,MN370857.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-849,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-850,blaOXA,WP_034006563.1,WP_034006563.1,QEJ80887.1,MN370858.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-850,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-851,blaOXA,WP_014603442.1,WP_014603442.1,QEJ80888.1,MN370859.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-851,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-901,blaOXA,WP_031757092.1,WP_031757092.1,QIC04084.1,MT040739.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-901,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-902,blaOXA,WP_024916334.1,WP_024916334.1,QIC04085.1,MT040740.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-902,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-903,blaOXA,WP_164461291.1,WP_164461291.1,QIC04086.1,MT040741.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-903,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-904,blaOXA,WP_003122322.1,WP_003122322.1,QIC04087.1,MT040742.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-904,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-905,blaOXA,WP_003161096.1,WP_003161096.1,QIC04088.1,MT040743.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-905,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-906,blaOXA,WP_034005326.1,WP_034005326.1,QIC04089.1,MT040744.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-906,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-907,blaOXA,WP_164461292.1,WP_164461292.1,QIC04090.1,MT040745.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-907,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-908,blaOXA,WP_031694184.1,WP_031694184.1,QIC04091.1,MT040746.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-908,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-913,blaOXA,WP_031691948.1,WP_031691948.1,QIM59620.1,MT210601.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-913,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-914,blaOXA,WP_023132404.1,WP_023132404.1,QIM59621.1,MT210602.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-914,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-937,blaOXA,WP_034081711.1,WP_034081711.1,BCN28654.1,LC595283.1,OXA-50 family oxacillin-hydrolyzing class D beta-lactamase OXA-937,Beta-lactamase (not ESBL or carbapenemase)
blaOXA-100,blaOXA,WP_001021795.1,WP_001021795.1,CAJ77817.2,AM231720.2,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-100,Carbapenemase (OXA-51 family)
blaOXA-1013,blaOXA,WP_219860726.1,WP_219860726.1,QWW93433.1,MZ424303.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1013,Carbapenemase (OXA-51 family)
blaOXA-1048,blaOXA,WP_240067728.1,WP_240067728.1,UHO07586.1,OL901275.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1048,Carbapenemase (OXA-51 family)
blaOXA-1058,blaOXA,WP_242934079.1,WP_242934079.1,ULU82603.1,OM617740.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1058,Carbapenemase (OXA-51 family)
blaOXA-1059,blaOXA,WP_242934080.1,WP_242934080.1,ULU82604.1,OM617741.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1059,Carbapenemase (OXA-51 family)
blaOXA-106,blaOXA,WP_031963705.1,WP_031963705.1,ABV31686.1,EF650032.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-106,Carbapenemase (OXA-51 family)
blaOXA-1060,blaOXA,WP_242934081.1,WP_242934081.1,ULU82605.1,OM617742.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1060,Carbapenemase (OXA-51 family)
blaOXA-1061,blaOXA,WP_242934082.1,WP_242934082.1,ULU82606.1,OM617743.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1061,Carbapenemase (OXA-51 family)
blaOXA-1062,blaOXA,WP_242934083.1,WP_242934083.1,ULU82607.1,OM617744.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1062,Carbapenemase (OXA-51 family)
blaOXA-1063,blaOXA,WP_242934084.1,WP_242934084.1,ULU82608.1,OM617745.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1063,Carbapenemase (OXA-51 family)
blaOXA-1064,blaOXA,WP_242934085.1,WP_242934085.1,ULU82609.1,OM617746.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1064,Carbapenemase (OXA-51 family)
blaOXA-1065,blaOXA,WP_242934086.1,WP_242934086.1,ULU82610.1,OM617747.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1065,Carbapenemase (OXA-51 family)
blaOXA-1066,blaOXA,WP_242934087.1,WP_242934087.1,ULU82612.1,OM617749.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1066,Carbapenemase (OXA-51 family)
blaOXA-1067,blaOXA,WP_242934088.1,WP_242934088.1,ULU82615.1,OM617752.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1067,Carbapenemase (OXA-51 family)
blaOXA-1068,blaOXA,WP_242934089.1,WP_242934089.1,ULU82617.1,OM617754.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1068,Carbapenemase (OXA-51 family)
blaOXA-1069,blaOXA,WP_242934090.1,WP_242934090.1,ULU82618.1,OM617755.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1069,Carbapenemase (OXA-51 family)
blaOXA-107,blaOXA,WP_046661070.1,WP_046661070.1,ABV31687.1,EF650033.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-107,Carbapenemase (OXA-51 family)
blaOXA-1070,blaOXA,WP_242934091.1,WP_242934091.1,ULU82619.1,OM617756.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1070,Carbapenemase (OXA-51 family)
blaOXA-1071,blaOXA,WP_242934092.1,WP_242934092.1,ULU82620.1,OM617757.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1071,Carbapenemase (OXA-51 family)
blaOXA-1072,blaOXA,WP_242934093.1,WP_242934093.1,ULU82621.1,OM617758.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1072,Carbapenemase (OXA-51 family)
blaOXA-1073,blaOXA,WP_242934094.1,WP_242934094.1,ULU82622.1,OM617759.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1073,Carbapenemase (OXA-51 family)
blaOXA-1074,blaOXA,WP_242934095.1,WP_242934095.1,ULU82623.1,OM617760.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1074,Carbapenemase (OXA-51 family)
blaOXA-1075,blaOXA,WP_242934096.1,WP_242934096.1,ULU82624.1,OM617761.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1075,Carbapenemase (OXA-51 family)
blaOXA-1077,blaOXA,WP_242934097.1,WP_242934097.1,ULU82626.1,OM617763.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1077,Carbapenemase (OXA-51 family)
blaOXA-1078,blaOXA,WP_242934098.1,WP_242934098.1,ULU82627.1,OM617764.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1078,Carbapenemase (OXA-51 family)
blaOXA-1079,blaOXA,WP_242934099.1,WP_242934099.1,ULU82628.1,OM617765.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1079,Carbapenemase (OXA-51 family)
blaOXA-108,blaOXA,WP_063860938.1,WP_063860938.1,ABV31688.1,EF650034.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-108,Carbapenemase (OXA-51 family)
blaOXA-1080,blaOXA,WP_242934100.1,WP_242934100.1,ULU82629.1,OM617766.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1080,Carbapenemase (OXA-51 family)
blaOXA-109,blaOXA,WP_001021794.1,WP_001021794.1,ABV31689.1,EF650035.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-109,Carbapenemase (OXA-51 family)
blaOXA-1092,blaOXA,WP_242934106.1,WP_242934106.1,UMW71111.1,OL944013.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1092,Carbapenemase (OXA-51 family)
blaOXA-1093,blaOXA,WP_242934107.1,WP_242934107.1,UMW71112.1,OL944014.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1093,Carbapenemase (OXA-51 family)
blaOXA-1094,blaOXA,WP_242934108.1,WP_242934108.1,UNN26046.1,OM933710.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1094,Carbapenemase (OXA-51 family)
blaOXA-1096,blaOXA,WP_242934110.1,WP_242934110.1,UNN26055.1,OM933719.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1096,Carbapenemase (OXA-51 family)
blaOXA-1097,blaOXA,WP_242934111.1,WP_242934111.1,UNN26057.1,OM933721.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1097,Carbapenemase (OXA-51 family)
blaOXA-1098,blaOXA,WP_242934112.1,WP_242934112.1,UNN26058.1,OM933722.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1098,Carbapenemase (OXA-51 family)
blaOXA-110,blaOXA,WP_063860940.1,WP_063860940.1,ABV31690.1,EF650036.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-110,Carbapenemase (OXA-51 family)
blaOXA-111,blaOXA,WP_049068184.1,WP_049068184.1,ABV31691.1,EF650037.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-111,Carbapenemase (OXA-51 family)
blaOXA-1117,blaOXA,WP_249828065.1,WP_249828065.1,UOX08353.1,ON212676.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1117,Carbapenemase (OXA-51 family)
blaOXA-1118,blaOXA,WP_249828066.1,WP_249828066.1,UOX08354.1,ON212677.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1118,Carbapenemase (OXA-51 family)
blaOXA-112,blaOXA,WP_063860941.1,WP_063860941.1,ABV31692.1,EF650038.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-112,Carbapenemase (OXA-51 family)
blaOXA-1121,blaOXA,WP_256875611.1,WP_256875611.1,UTS94210.1,ON651457.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1121,Carbapenemase (OXA-51 family)
blaOXA-1122,blaOXA,WP_256875612.1,WP_256875612.1,UTS94211.1,ON651458.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1122,Carbapenemase (OXA-51 family)
blaOXA-1123,blaOXA,WP_256875613.1,WP_256875613.1,UTS94212.1,ON651459.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-1123,Carbapenemase (OXA-51 family)
blaOXA-113,blaOXA,WP_001021786.1,WP_001021786.1,ABW70410.1,EF653400.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-113,Carbapenemase (OXA-51 family)
blaOXA-115,blaOXA,WP_063861004.1,WP_063861004.1,ABS71123.1,EU029998.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-115,Carbapenemase (OXA-51 family)
blaOXA-117,blaOXA,WP_002057397.1,WP_002057397.1,ACV49885.1,GQ423625.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-117,Carbapenemase (OXA-51 family)
blaOXA-120,blaOXA,WP_004738885.1,WP_004738885.1,CCJ32595.1,HE963768.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-120,Carbapenemase (OXA-51 family)
blaOXA-122,blaOXA,WP_063861030.1,WP_063861030.1,ABX45061.1,EU255291.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-122,Carbapenemase (OXA-51 family)
blaOXA-123,blaOXA,WP_063861031.1,WP_063861031.1,ABX45062.1,EU255292.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-123,Carbapenemase (OXA-51 family)
blaOXA-124,blaOXA,WP_063861032.1,WP_063861032.1,ABX45063.1,EU255293.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-124,Carbapenemase (OXA-51 family)
blaOXA-125,blaOXA,WP_063861033.1,WP_063861033.1,ABX45064.1,EU255294.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-125,Carbapenemase (OXA-51 family)
blaOXA-126,blaOXA,WP_002047441.1,WP_002047441.1,ABX45065.1,EU255295.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-126,Carbapenemase (OXA-51 family)
blaOXA-127,blaOXA,WP_063861034.1,WP_063861034.1,ABX45066.1,EU255296.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-127,Carbapenemase (OXA-51 family)
blaOXA-128,blaOXA,WP_005120067.1,WP_005120067.1,ABY77907.1,EU375515.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-128,Carbapenemase (OXA-51 family)
blaOXA-130,blaOXA,WP_063861036.1,WP_063861036.1,ACD84988.1,EU547445.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-130,Carbapenemase (OXA-51 family)
blaOXA-131,blaOXA,WP_063861037.1,WP_063861037.1,ACD84989.1,EU547446.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-131,Carbapenemase (OXA-51 family)
blaOXA-132,blaOXA,WP_032030965.1,WP_032030965.1,ACD84990.1,EU547447.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-132,Carbapenemase (OXA-51 family)
blaOXA-138,blaOXA,WP_063861039.1,WP_063861039.1,ACD45467.1,EU670845.2,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-138,Carbapenemase (OXA-51 family)
blaOXA-144,blaOXA,WP_049581961.1,WP_049581961.1,ACY56711.1,FJ872530.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-144,Carbapenemase (OXA-51 family)
blaOXA-148,blaOXA,WP_063861046.1,WP_063861046.1,ACX31140.1,GQ853679.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-148,Carbapenemase (OXA-51 family)
blaOXA-149,blaOXA,WP_063861047.1,WP_063861047.1,ACX31141.1,GQ853680.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-149,Carbapenemase (OXA-51 family)
blaOXA-150,blaOXA,WP_063861049.1,WP_063861049.1,ACX31142.1,GQ853681.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-150,Carbapenemase (OXA-51 family)
blaOXA-172,blaOXA,WP_039099030.1,WP_039099030.1,ADI58616.1,HM113558.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-172,Carbapenemase (OXA-51 family)
blaOXA-173,blaOXA,WP_063861179.1,WP_063861179.1,ADI58617.1,HM113559.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-173,Carbapenemase (OXA-51 family)
blaOXA-174,blaOXA,WP_063861185.1,WP_063861185.1,ADI58618.1,HM113560.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-174,Carbapenemase (OXA-51 family)
blaOXA-175,blaOXA,WP_063861191.1,WP_063861191.1,ADI58619.1,HM113561.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-175,Carbapenemase (OXA-51 family)
blaOXA-176,blaOXA,WP_063861208.1,WP_063861208.1,ADI58620.1,HM113562.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-176,Carbapenemase (OXA-51 family)
blaOXA-177,blaOXA,WP_063861213.1,WP_063861213.1,ADI58621.1,HM113563.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-177,Carbapenemase (OXA-51 family)
blaOXA-178,blaOXA,WP_063861221.1,WP_063861221.1,ADI58622.1,HM113564.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-178,Carbapenemase (OXA-51 family)
blaOXA-179,blaOXA,WP_063861229.1,WP_063861229.1,ADM26744.1,HM570035.1,OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-179,Carbapenemase (OXA-51 family)
