tree	brid	length	support	terminal	depth	topodepth	rootdepth	rightname	comments	leftname	rightcomment	leftcomment
0	1698	0.00361	N/A	false	1	8	26	NODE_0000850	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000849	[]	[]
0	1699	0	N/A	false	1	3	27	NODE_0000851	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000850	[]	[]
0	1700	0.00722	N/A	true	0	1	28	AHL30287.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000851	[]	[]
0	1701	0.0036	N/A	false	1	2	28	NODE_0000852	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000851	[]	[]
0	1702	0.0036	N/A	true	0	1	29	WP_122630911.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000852	[]	[]
0	1703	0	N/A	true	0	1	29	WP_128268270.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000852	[]	[]
0	1704	0	N/A	false	1	5	27	NODE_0000853	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000850	[]	[]
0	1705	0	N/A	true	0	1	28	WP_122630890.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000853	[]	[]
0	1706	0	N/A	false	1	4	28	NODE_0000854	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000853	[]	[]
0	1707	0.00361	N/A	true	0	1	29	WP_152315499.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000854	[]	[]
0	1708	0	N/A	false	1	3	29	NODE_0000855	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000854	[]	[]
0	1709	0.00725	N/A	true	0	1	30	AIS39036.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000855	[]	[]
0	1710	0.0036	N/A	false	1	2	30	NODE_0000856	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000855	[]	[]
0	1711	0	N/A	true	0	1	31	AJD07408.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000856	[]	[]
0	1712	0.00723	N/A	true	0	1	31	WP_152315474.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000856	[]	[]
0	1713	0	N/A	false	1	206	12	NODE_0000857	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000780	[]	[]
0	1714	0	N/A	true	0	1	13	AGV04655.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000857	[]	[]
0	1715	0	N/A	false	1	205	13	NODE_0000858	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000857	[]	[]
0	1716	0.00361	N/A	false	2	28	14	NODE_0000859	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000858	[]	[]
0	1717	0.00361	N/A	false	2	8	15	NODE_0000860	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000859	[]	[]
0	1718	0	N/A	false	1	3	16	NODE_0000861	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000860	[]	[]
0	1719	0.00361	N/A	true	0	1	17	WP_122630901.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000861	[]	[]
0	1720	0	N/A	false	1	2	17	NODE_0000862	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000861	[]	[]
0	1721	0.00725	N/A	true	0	1	18	WP_152315502.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000862	[]	[]
0	1722	0.02346	N/A	true	0	1	18	WP_256875612.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000862	[]	[]
0	1723	0.00722	N/A	false	1	5	16	NODE_0000863	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000860	[]	[]
0	1724	0	N/A	true	0	1	17	WP_085562411.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000863	[]	[]
0	1725	0.00361	N/A	false	1	4	17	NODE_0000864	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000863	[]	[]
0	1726	0.0036	N/A	true	0	1	18	AGU69253.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000864	[]	[]
0	1727	0	N/A	false	1	3	18	NODE_0000865	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000864	[]	[]
0	1728	0	N/A	true	0	1	19	ABF47917.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000865	[]	[]
0	1729	0.0036	N/A	false	1	2	19	NODE_0000866	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000865	[]	[]
0	1730	0	N/A	true	0	1	20	AGU69254.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000866	[]	[]
0	1731	0.51843	N/A	true	0	1	20	WP_242934101.1	[&NCBIFamily="OXA-24familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000866	[]	[]
0	1732	0	N/A	false	1	20	15	NODE_0000867	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000859	[]	[]
0	1733	0.00362	N/A	true	0	1	16	WP_152315490.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000867	[]	[]
0	1734	0	N/A	false	1	19	16	NODE_0000868	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000867	[]	[]
0	1735	0	N/A	false	1	3	17	NODE_0000869	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000868	[]	[]
0	1736	0	N/A	true	0	1	18	CAJ77809.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000869	[]	[]
0	1737	0	N/A	false	1	2	18	NODE_0000870	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000869	[]	[]
0	1738	0.00361	N/A	true	0	1	19	ABF47918.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000870	[]	[]
0	1739	0.00362	N/A	true	0	1	19	WP_068981636.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000870	[]	[]
0	1740	0	N/A	false	2	16	17	NODE_0000871	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000868	[]	[]
0	1741	0	N/A	false	2	5	18	NODE_0000872	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000871	[]	[]
0	1742	0.00361	N/A	false	1	2	19	NODE_0000873	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000872	[]	[]
0	1743	0	N/A	true	0	1	20	AHN07460.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000873	[]	[]
0	1744	0.0036	N/A	true	0	1	20	WP_128268265.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000873	[]	[]
0	1745	0	N/A	false	1	3	19	NODE_0000874	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000872	[]	[]
0	1746	0.00362	N/A	true	0	1	20	WP_085562402.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000874	[]	[]
0	1747	0.00362	N/A	false	1	2	20	NODE_0000875	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000874	[]	[]
0	1748	0.00361	N/A	true	0	1	21	ADX07745.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000875	[]	[]
0	1749	0.0036	N/A	true	0	1	21	WP_065419572.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000875	[]	[]
0	1750	0	N/A	false	1	11	18	NODE_0000876	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000871	[]	[]
0	1751	0.00361	N/A	true	0	1	19	WP_136512088.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000876	[]	[]
0	1752	0	N/A	false	1	10	19	NODE_0000877	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000876	[]	[]
0	1753	0.00361	N/A	true	0	1	20	WP_249828066.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000877	[]	[]
0	1754	0.00364	N/A	false	1	9	20	NODE_0000878	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000877	[]	[]
0	1755	0.10692	N/A	true	0	1	21	WP_068981642.1	[&NCBIFamily="classDbeta-lactamase"]	NODE_0000878	[]	[]
0	1756	0.0036	N/A	false	1	8	21	NODE_0000879	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000878	[]	[]
0	1757	0.00362	N/A	false	1	3	22	NODE_0000880	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000879	[]	[]
0	1758	0.0036	N/A	true	0	1	23	WP_128268257.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000880	[]	[]
0	1759	0	N/A	false	1	2	23	NODE_0000881	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000880	[]	[]
0	1760	0	N/A	true	0	1	24	ABX45065.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000881	[]	[]
0	1761	0.00361	N/A	true	0	1	24	WP_122630902.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000881	[]	[]
0	1762	0	N/A	false	1	5	22	NODE_0000882	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000879	[]	[]
0	1763	0	N/A	true	0	1	23	ACD84988.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000882	[]	[]
0	1764	0	N/A	false	1	4	23	NODE_0000883	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000882	[]	[]
0	1765	0.00361	N/A	true	0	1	24	CCJ32597.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000883	[]	[]
0	1766	0	N/A	false	1	3	24	NODE_0000884	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000883	[]	[]
0	1767	0.00361	N/A	true	0	1	25	ABV31688.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000884	[]	[]
0	1768	0.00722	N/A	false	1	2	25	NODE_0000885	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000884	[]	[]
0	1769	0	N/A	true	0	1	26	PCE45447.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000885	[]	[]
0	1770	0.0036	N/A	true	0	1	26	WP_128268266.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000885	[]	[]
0	1771	0.00361	N/A	false	3	177	14	NODE_0000886	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000858	[]	[]
0	1772	0	N/A	false	2	70	15	NODE_0000887	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000886	[]	[]
0	1773	0.0036	N/A	false	2	4	16	NODE_0000888	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000887	[]	[]
0	1774	0.00723	N/A	false	1	2	17	NODE_0000889	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000888	[]	[]
0	1775	0	N/A	true	0	1	18	WP_128268272.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000889	[]	[]
0	1776	0.00361	N/A	true	0	1	18	WP_152315476.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000889	[]	[]
0	1777	0.00362	N/A	false	1	2	17	NODE_0000890	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000888	[]	[]
0	1778	0	N/A	true	0	1	18	WP_128268277.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000890	[]	[]
0	1779	0.00361	N/A	true	0	1	18	WP_136512090.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000890	[]	[]
0	1780	0.0036	N/A	false	1	66	16	NODE_0000891	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000887	[]	[]
0	1781	0.0036	N/A	true	0	1	17	AJD07405.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000891	[]	[]
0	1782	0	N/A	false	1	65	17	NODE_0000892	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000891	[]	[]
0	1783	0	N/A	false	2	9	18	NODE_0000893	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000892	[]	[]
0	1784	0	N/A	false	1	4	19	NODE_0000894	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000893	[]	[]
0	1785	0.0036	N/A	true	0	1	20	WP_114225343.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000894	[]	[]
0	1786	0.0036	N/A	false	1	3	20	NODE_0000895	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000894	[]	[]
0	1787	0.00721	N/A	true	0	1	21	WP_128268263.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000895	[]	[]
0	1788	0	N/A	false	1	2	21	NODE_0000896	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000895	[]	[]
0	1789	0	N/A	true	0	1	22	OTK94966.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000896	[]	[]
0	1790	0.0036	N/A	true	0	1	22	WP_122630913.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000896	[]	[]
0	1791	0	N/A	false	1	5	19	NODE_0000897	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000893	[]	[]
0	1792	0	N/A	true	0	1	20	WP_032061328.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000897	[]	[]
0	1793	0	N/A	false	1	4	20	NODE_0000898	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000897	[]	[]
0	1794	0.0036	N/A	false	1	2	21	NODE_0000899	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000898	[]	[]
0	1795	0.00722	N/A	true	0	1	22	AHL30279.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000899	[]	[]
0	1796	0	N/A	true	0	1	22	WP_128268264.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000899	[]	[]
0	1797	0	N/A	false	1	2	21	NODE_0000900	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000898	[]	[]
0	1798	0.0219	N/A	true	0	1	22	ENW43915.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000900	[]	[]
0	1799	0.0036	N/A	true	0	1	22	WP_122630897.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000900	[]	[]
0	1800	0	N/A	false	2	56	18	NODE_0000901	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000892	[]	[]
0	1801	0.0036	N/A	false	1	13	19	NODE_0000902	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000901	[]	[]
0	1802	0.0036	N/A	true	0	1	20	AHN53381.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000902	[]	[]
0	1803	0	N/A	false	1	12	20	NODE_0000903	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000902	[]	[]
0	1804	0	N/A	false	1	4	21	NODE_0000904	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000903	[]	[]
0	1805	0	N/A	true	0	1	22	ABV31686.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000904	[]	[]
0	1806	0	N/A	false	1	3	22	NODE_0000905	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000904	[]	[]
0	1807	0.00722	N/A	true	0	1	23	AHL30286.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000905	[]	[]
0	1808	0.00361	N/A	false	1	2	23	NODE_0000906	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000905	[]	[]
0	1809	0	N/A	true	0	1	24	ABX45062.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000906	[]	[]
0	1810	0.00361	N/A	true	0	1	24	AJD07407.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000906	[]	[]
0	1811	0	N/A	false	2	8	21	NODE_0000907	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000903	[]	[]
0	1812	0	N/A	false	1	2	22	NODE_0000908	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000907	[]	[]
0	1813	0.0072	N/A	true	0	1	23	WP_128268253.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000908	[]	[]
0	1814	0.00721	N/A	true	0	1	23	WP_128268254.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000908	[]	[]
0	1815	0	N/A	false	1	6	22	NODE_0000909	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000907	[]	[]
0	1816	0.00361	N/A	true	0	1	23	WP_128268251.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000909	[]	[]
0	1817	0.00361	N/A	false	1	5	23	NODE_0000910	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000909	[]	[]
0	1818	0.0036	N/A	true	0	1	24	WP_122630908.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000910	[]	[]
0	1819	0	N/A	false	1	4	24	NODE_0000911	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000910	[]	[]
0	1820	0	N/A	true	0	1	25	AAW81341.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000911	[]	[]
0	1821	0	N/A	false	1	3	25	NODE_0000912	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000911	[]	[]
0	1822	0.00722	N/A	true	0	1	26	WP_152315496.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000912	[]	[]
0	1823	0.0036	N/A	false	1	2	26	NODE_0000913	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000912	[]	[]
0	1824	0	N/A	true	0	1	27	AIS39035.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000913	[]	[]
0	1825	0.0036	N/A	true	0	1	27	ABX45064.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000913	[]	[]
0	1826	0.0036	N/A	false	1	43	19	NODE_0000914	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000901	[]	[]
0	1827	0	N/A	true	0	1	20	AHN07456.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000914	[]	[]
0	1828	0.0036	N/A	false	1	42	20	NODE_0000915	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000914	[]	[]
0	1829	0.01456	N/A	true	0	1	21	WP_122630910.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000915	[]	[]
0	1830	0	N/A	false	1	41	21	NODE_0000916	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000915	[]	[]
0	1831	0.0036	N/A	true	0	1	22	WP_152315486.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000916	[]	[]
0	1832	0	N/A	false	1	40	22	NODE_0000917	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000916	[]	[]
0	1833	0	N/A	false	1	3	23	NODE_0000918	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000917	[]	[]
0	1834	0.00361	N/A	true	0	1	24	ABX45063.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000918	[]	[]
0	1835	0	N/A	false	1	2	24	NODE_0000919	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000918	[]	[]
0	1836	0.00361	N/A	true	0	1	25	WP_085562408.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000919	[]	[]
0	1837	0.00722	N/A	true	0	1	25	WP_122630916.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000919	[]	[]
0	1838	0	N/A	false	2	37	23	NODE_0000920	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000917	[]	[]
0	1839	0	N/A	false	2	6	24	NODE_0000921	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000920	[]	[]
0	1840	0.00361	N/A	false	1	2	25	NODE_0000922	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000921	[]	[]
0	1841	0.00361	N/A	true	0	1	26	RIL13772.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000922	[]	[]
0	1842	0	N/A	true	0	1	26	WP_085562414.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000922	[]	[]
0	1843	0	N/A	false	1	4	25	NODE_0000923	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000921	[]	[]
0	1844	0.0036	N/A	true	0	1	26	AJG01378.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000923	[]	[]
0	1845	0.0036	N/A	false	1	3	26	NODE_0000924	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000923	[]	[]
0	1846	0	N/A	true	0	1	27	WP_128268261.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000924	[]	[]
0	1847	0	N/A	false	1	2	27	NODE_0000925	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000924	[]	[]
0	1848	0.0036	N/A	true	0	1	28	ENW35072.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000925	[]	[]
0	1849	0.00361	N/A	true	0	1	28	WP_122630905.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000925	[]	[]
0	1850	0	N/A	false	1	31	24	NODE_0000926	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000920	[]	[]
0	1851	0	N/A	true	0	1	25	CCA94644.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000926	[]	[]
0	1852	0	N/A	false	1	30	25	NODE_0000927	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000926	[]	[]
0	1853	0	N/A	false	1	3	26	NODE_0000928	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000927	[]	[]
0	1854	0.00361	N/A	true	0	1	27	AHL30283.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000928	[]	[]
0	1855	0	N/A	false	1	2	27	NODE_0000929	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000928	[]	[]
0	1856	0.0036	N/A	true	0	1	28	AJG01379.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000929	[]	[]
0	1857	0.0036	N/A	true	0	1	28	WP_128268258.1	[&NCBIFamily="OXA-51familycarbapenem-hydrolyzingclassDbeta-lactamase"]	NODE_0000929	[]	[]
